YYYY,MM,DD,Date,Time,Date_Davis,Time_Davis,Temp_Out,Hi_Temp,Low_Temp,Out_Hum,Dew_Pt.,Wind_Speed,Wind_Dir,Wind_Run,Hi_Speed,Hi_Dir,Wind_Cod_Dom,Wind_Chill,Heat_Index,THW_Index,THSW_Index,Bar  ,Rain,Rain_Rate,Solar_Rad.,Solar_Energy,Hi_Solar_Rad. ,UV_Index,UV_Dose,Hi_UV ,Heat_D-D ,Cool_D-D ,In_Temp,In_Hum,In_Dew,In_Heat,In_EMC,In_Air_Density,ET ,Soil_1_Moist.,Soil_2_Moist.,Leaf_Wet_1,Wind_Samp,Wind_Tx ,ISS_Recept,Arc._Int.
2011,5,25,25/05/2011,05:00,25/05/2011,05:00,8.3,8.3,7.2,72,3.6,3.6,SE,3.22,8.0,SE,6.1,8.1,5.8,16.7,1012.0,0.00,0.0,750,16.13,1027,5.9,0.63,7.6,0.104,0.000,11.9,48,1.2,10.9,9.15,1.2293,0.23,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,05:15,25/05/2011,05:15,7.8,8.5,7.8,73,3.2,4.0,SE,3.62,8.0,SE,5.1,7.6,4.9,9.3,1012.1,0.00,0.0,474,10.19,977,5.2,0.56,7.6,0.110,0.000,12.3,48,1.6,11.3,9.15,1.2276,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,05:30,25/05/2011,05:30,7.9,8.1,7.8,71,3.0,4.0,SE,3.62,7.6,SE,5.2,7.6,4.9,9.2,1012.1,0.00,0.0,518,11.14,932,6.0,0.64,8.7,0.109,0.000,12.6,48,1.8,11.5,9.15,1.2262,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,05:45,25/05/2011,05:45,9.1,9.1,7.8,69,3.7,4.0,SE,3.62,8.0,SE,6.6,8.8,6.3,10.8,1012.0,0.00,0.0,595,12.79,1181,8.2,0.88,12.1,0.097,0.000,12.7,48,2.0,11.7,9.15,1.2253,0.00,---,---,---,327,1,95.6,15,
2011,5,25,25/05/2011,06:00,25/05/2011,06:00,9.4,9.8,9.1,62,2.5,4.9,SE,4.43,8.5,SSE,6.4,9.1,6.1,10.4,1011.9,0.00,0.0,668,14.36,1148,8.9,0.95,12.1,0.093,0.000,13.1,48,2.3,11.9,9.15,1.2235,0.33,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,06:15,25/05/2011,06:15,10.7,10.7,9.5,58,2.7,5.4,SE,4.83,8.5,SE,7.6,10.1,7.0,13.8,1011.3,0.00,0.0,990,21.29,1368,11.9,1.27,15.2,0.080,0.000,13.4,48,2.6,12.3,9.15,1.2212,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,06:30,25/05/2011,06:30,10.7,10.9,10.7,55,2.0,4.9,SE,4.43,8.5,SE,7.9,10.1,7.3,11.6,1011.0,0.00,0.0,783,16.84,1130,11.3,1.21,16.0,0.079,0.000,13.6,48,2.8,12.5,9.15,1.2197,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,06:45,25/05/2011,06:45,10.9,11.1,10.7,56,2.4,4.0,SE,3.62,8.0,SSE,8.8,10.3,8.2,11.4,1011.1,0.00,0.0,716,15.40,796,10.6,1.14,12.4,0.078,0.000,13.8,48,2.9,12.7,9.15,1.2191,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,07:00,25/05/2011,07:00,10.4,10.9,10.4,57,2.3,4.0,SSE,3.62,8.0,SE,8.3,9.9,7.7,11.4,1010.9,0.00,0.0,619,13.31,846,9.8,1.05,13.2,0.082,0.000,13.8,48,3.0,12.7,9.15,1.2186,0.46,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,07:15,25/05/2011,07:15,11.5,11.5,10.4,54,2.5,4.5,SSE,4.02,8.0,SE,9.1,10.7,8.3,14.2,1010.7,0.00,0.0,1160,24.94,1324,14.9,1.60,16.0,0.071,0.000,13.8,48,3.0,12.7,9.15,1.2184,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,07:30,25/05/2011,07:30,10.6,11.5,10.6,58,2.6,4.0,SE,3.62,8.0,SE,8.4,10.0,7.8,11.6,1010.4,0.00,0.0,672,14.45,951,10.5,1.13,13.8,0.081,0.000,14.0,48,3.2,12.9,9.15,1.2171,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,07:45,25/05/2011,07:45,10.1,10.6,9.8,61,2.9,4.0,SE,3.62,7.6,SE,7.8,9.6,7.3,10.2,1010.3,0.00,0.0,471,10.13,585,8.6,0.92,10.3,0.086,0.000,14.1,48,3.3,12.9,9.15,1.2165,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,08:00,25/05/2011,08:00,10.3,10.3,10.1,59,2.7,4.0,SE,3.62,7.6,SE,8.1,9.8,7.6,11.4,1010.3,0.00,0.0,656,14.11,773,11.4,1.22,12.9,0.083,0.000,14.1,48,3.3,12.9,9.15,1.2164,0.41,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,08:15,25/05/2011,08:15,11.6,11.6,10.3,55,2.9,4.0,SE,3.62,8.0,SSE,9.6,10.8,8.8,12.9,1009.7,0.00,0.0,1117,24.02,1276,15.3,1.64,16.0,0.070,0.000,14.0,48,3.2,12.9,9.15,1.2163,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,08:30,25/05/2011,08:30,11.8,11.8,11.4,54,2.8,4.5,SE,4.02,9.4,SE,9.6,11.1,8.8,11.8,1009.4,0.00,0.0,1026,22.06,1172,15.6,1.67,16.0,0.068,0.000,14.1,48,3.3,12.9,9.15,1.2154,0.00,---,---,---,326,1,95.3,15,
2011,5,25,25/05/2011,08:45,25/05/2011,08:45,12.1,12.2,11.8,53,2.8,4.9,SE,4.43,8.5,SSE,9.4,11.2,8.6,11.6,1008.9,0.00,0.0,1087,23.37,1106,16.0,1.71,16.0,0.065,0.000,14.1,48,3.3,12.9,9.15,1.2148,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,09:00,25/05/2011,09:00,12.1,12.3,12.0,51,2.3,4.9,SE,4.43,9.4,SE,9.6,11.2,8.7,11.3,1008.7,0.00,0.0,1078,23.18,1088,16.0,1.71,16.0,0.065,0.000,14.2,48,3.3,13.0,9.15,1.2143,0.58,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,09:15,25/05/2011,09:15,12.3,12.3,11.9,51,2.4,5.4,SE,4.83,9.4,SE,9.4,11.4,8.6,10.9,1008.4,0.00,0.0,1065,22.90,1076,16.0,1.71,16.0,0.063,0.000,14.2,48,3.3,13.0,9.15,1.2139,0.00,---,---,---,352,1,100.0,15,
2011,5,25,25/05/2011,09:30,25/05/2011,09:30,12.7,12.7,12.2,49,2.2,4.9,SE,4.43,8.9,SE,10.2,11.7,9.2,11.3,1008.1,0.00,0.0,1052,22.62,1056,16.0,1.71,16.0,0.059,0.000,14.3,48,3.4,13.1,9.15,1.2130,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,09:45,25/05/2011,09:45,12.7,12.7,12.3,49,2.3,5.4,SE,4.83,9.8,SE,9.9,11.7,8.9,10.8,1007.9,0.00,0.0,1050,22.58,1065,15.4,1.65,15.8,0.058,0.000,14.3,48,3.5,13.2,9.15,1.2124,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,10:00,25/05/2011,10:00,12.5,12.8,12.4,47,1.5,5.8,SE,5.23,10.7,ESE,9.4,11.4,8.4,10.7,1007.5,0.00,0.0,1003,21.57,1023,14.3,1.53,14.7,0.061,0.000,14.6,48,3.7,13.4,9.15,1.2110,0.61,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,10:15,25/05/2011,10:15,12.6,12.7,12.5,46,1.2,5.4,SE,4.83,9.4,SE,9.8,11.4,8.7,11.7,1006.9,0.00,0.0,968,20.81,984,13.3,1.43,13.8,0.060,0.000,14.6,48,3.7,13.4,9.15,1.2102,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,10:30,25/05/2011,10:30,12.4,12.7,12.4,47,1.4,5.4,SE,4.83,9.8,SE,9.6,11.3,8.5,11.8,1006.4,0.00,0.0,937,20.15,953,12.3,1.32,12.8,0.062,0.000,14.6,47,3.4,13.4,8.95,1.2095,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,10:45,25/05/2011,10:45,12.3,12.7,12.3,47,1.3,5.8,SE,5.23,12.1,SE,9.2,11.2,8.1,11.4,1006.2,0.00,0.0,902,19.40,918,11.1,1.19,11.7,0.063,0.000,14.6,47,3.4,13.4,8.95,1.2093,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,11:00,25/05/2011,11:00,12.2,12.4,12.2,47,1.2,5.8,SE,5.23,9.4,SE,9.1,11.1,8.0,11.4,1005.9,0.00,0.0,867,18.64,884,10.0,1.07,10.5,0.064,0.000,14.7,47,3.5,13.5,8.95,1.2084,0.56,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,11:15,25/05/2011,11:15,12.2,12.4,12.1,47,1.2,5.8,SE,5.23,11.6,SE,9.1,11.1,8.0,11.4,1005.6,0.00,0.0,835,17.95,849,8.9,0.95,9.5,0.064,0.000,14.7,47,3.5,13.5,8.95,1.2080,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,11:30,25/05/2011,11:30,12.0,12.2,12.0,46,0.7,5.8,SE,5.23,10.7,SSE,8.9,10.9,7.8,11.3,1005.2,0.00,0.0,789,16.97,812,7.7,0.82,8.3,0.066,0.000,14.7,47,3.5,13.5,8.95,1.2076,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,11:45,25/05/2011,11:45,11.8,12.1,11.8,47,0.8,5.4,SSE,4.83,10.3,SSE,8.8,10.8,7.8,11.3,1005.1,0.00,0.0,744,16.00,766,6.6,0.71,7.2,0.068,0.000,14.7,47,3.5,13.5,8.95,1.2074,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,12:00,25/05/2011,12:00,11.4,11.8,11.4,50,1.4,5.4,SSE,4.83,11.2,SE,8.5,10.6,7.6,11.1,1005.0,0.00,0.0,685,14.73,714,5.5,0.59,6.0,0.072,0.000,14.6,47,3.4,13.4,8.95,1.2078,0.48,---,---,---,349,1,100.0,15,
2011,5,25,25/05/2011,12:15,25/05/2011,12:15,11.1,11.4,11.1,54,2.1,5.4,SSE,4.83,10.3,SE,8.1,10.4,7.4,10.7,1005.2,0.00,0.0,620,13.33,649,4.4,0.47,4.8,0.076,0.000,14.6,47,3.4,13.3,8.95,1.2083,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,12:30,25/05/2011,12:30,10.2,11.1,10.2,60,2.8,5.4,SE,4.83,9.4,ESE,7.1,9.8,6.6,9.8,1004.8,0.00,0.0,563,12.11,589,3.4,0.36,3.8,0.084,0.000,14.4,47,3.3,13.2,8.95,1.2084,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,12:45,25/05/2011,12:45,10.1,10.2,9.9,63,3.3,5.4,SE,4.83,8.9,SE,6.9,9.7,6.5,9.4,1004.7,0.00,0.0,510,10.97,533,2.6,0.28,3.0,0.086,0.000,14.4,47,3.3,13.2,8.95,1.2083,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,13:00,25/05/2011,13:00,9.2,10.1,9.2,66,3.2,4.5,SE,4.02,8.5,SSE,6.5,8.9,6.2,9.1,1004.9,0.00,0.0,453,9.74,475,2.0,0.21,2.2,0.095,0.000,14.3,47,3.2,13.1,8.95,1.2090,0.33,---,---,---,329,1,96.2,15,
2011,5,25,25/05/2011,13:15,25/05/2011,13:15,7.8,9.2,7.8,70,2.7,4.5,SE,4.02,7.6,SE,4.8,7.6,4.6,3.4,1004.9,0.00,0.0,53,1.14,415,0.2,0.02,1.6,0.109,0.000,14.3,47,3.1,13.1,8.95,1.2093,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,13:30,25/05/2011,13:30,7.3,7.8,7.3,71,2.4,4.5,SE,4.02,8.0,SE,4.3,7.1,4.0,2.4,1004.8,0.00,0.0,25,0.54,26,0.0,0.00,0.0,0.115,0.000,14.2,47,3.0,13.0,8.95,1.2098,0.00,---,---,---,348,1,100.0,15,
2011,5,25,25/05/2011,13:45,25/05/2011,13:45,7.2,7.3,7.2,70,2.1,4.5,SE,4.02,8.0,SE,4.1,6.9,3.8,2.3,1004.9,0.00,0.0,23,0.49,25,0.0,0.00,0.0,0.116,0.000,14.1,47,3.0,12.9,8.95,1.2101,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,14:00,25/05/2011,14:00,6.7,7.2,6.7,72,2.0,5.4,SE,4.83,9.4,ESE,3.1,6.4,2.8,1.4,1005.3,0.00,0.0,27,0.58,30,0.0,0.00,0.0,0.121,0.000,13.9,47,2.8,12.8,8.95,1.2114,0.08,---,---,---,352,1,100.0,15,
2011,5,25,25/05/2011,14:15,25/05/2011,14:15,6.6,6.7,6.5,72,1.9,4.9,SE,4.43,8.5,SE,3.1,6.3,2.8,1.5,1005.7,0.00,0.0,30,0.65,30,0.0,0.00,0.0,0.123,0.000,13.8,47,2.7,12.7,8.95,1.2124,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,14:30,25/05/2011,14:30,6.6,6.6,6.5,69,1.3,4.9,SE,4.43,9.4,SE,3.1,6.2,2.8,1.4,1006.2,0.00,0.0,24,0.52,28,0.0,0.00,0.0,0.123,0.000,13.7,47,2.5,12.5,8.95,1.2139,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,14:45,25/05/2011,14:45,6.4,6.6,6.4,69,1.2,4.9,SE,4.43,8.9,SE,3.0,6.1,2.7,0.9,1006.7,0.00,0.0,7,0.15,18,0.0,0.00,0.0,0.124,0.000,13.6,47,2.5,12.4,8.95,1.2147,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,15:00,25/05/2011,15:00,6.6,6.6,6.4,65,0.4,4.9,SE,4.43,8.5,ESE,3.1,6.2,2.7,0.8,1007.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.123,0.000,13.6,47,2.4,12.4,8.95,1.2156,0.05,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,15:15,25/05/2011,15:15,6.9,6.9,6.6,60,-0.3,4.5,SE,4.02,7.6,ESE,3.8,6.5,3.4,1.4,1007.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.119,0.000,13.6,48,2.7,12.4,9.15,1.2161,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,15:30,25/05/2011,15:30,7.2,7.2,6.9,58,-0.6,4.5,SE,4.02,7.2,SSE,4.1,6.7,3.6,1.2,1008.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.116,0.000,13.6,48,2.7,12.4,9.15,1.2168,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,15:45,25/05/2011,15:45,7.3,7.3,7.2,55,-1.2,4.5,SE,4.02,9.4,SE,4.2,6.7,3.7,1.2,1008.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,13.6,48,2.8,12.5,9.15,1.2168,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,16:00,25/05/2011,16:00,7.5,7.6,7.3,55,-1.0,4.0,ESE,3.62,7.2,SE,4.8,6.9,4.2,1.7,1009.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.113,0.000,13.7,48,2.8,12.6,9.15,1.2171,0.08,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,16:15,25/05/2011,16:15,7.5,7.5,7.4,55,-1.0,3.6,ESE,3.22,9.4,ESE,5.1,6.9,4.6,1.9,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.113,0.000,13.8,48,2.9,12.7,9.15,1.2170,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,16:30,25/05/2011,16:30,7.3,7.5,7.3,55,-1.2,3.1,ESE,2.82,6.3,SE,5.2,6.7,4.6,1.9,1009.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,13.8,48,3.0,12.7,9.15,1.2169,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,16:45,25/05/2011,16:45,7.4,7.4,7.3,53,-1.5,3.6,SE,3.22,6.3,ESE,5.1,6.9,4.5,1.9,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.113,0.000,13.8,48,3.0,12.7,9.15,1.2167,0.00,---,---,---,327,1,95.6,15,
2011,5,25,25/05/2011,17:00,25/05/2011,17:00,7.6,7.6,7.4,52,-1.6,3.6,SE,3.22,6.7,SE,5.2,7.0,4.6,2.0,1009.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,13.8,48,2.9,12.7,9.15,1.2167,0.08,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,17:15,25/05/2011,17:15,7.6,7.6,7.6,51,-1.9,3.1,SE,2.82,5.8,ESE,5.5,6.9,4.9,2.1,1009.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,13.7,48,2.8,12.6,9.15,1.2174,0.00,---,---,---,348,1,100.0,15,
2011,5,25,25/05/2011,17:30,25/05/2011,17:30,7.7,7.7,7.6,50,-2.1,3.6,SE,3.22,6.7,SE,5.4,7.1,4.8,2.1,1009.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.111,0.000,13.6,48,2.7,12.4,9.15,1.2179,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,17:45,25/05/2011,17:45,7.9,7.9,7.7,49,-2.2,3.1,SE,2.82,5.8,ESE,5.9,7.2,5.2,2.4,1009.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.109,0.000,13.4,48,2.6,12.3,9.15,1.2191,0.00,---,---,---,329,1,96.2,15,
2011,5,25,25/05/2011,18:00,25/05/2011,18:00,7.6,7.9,7.6,51,-1.9,2.2,SSE,2.01,4.9,SE,6.2,7.0,5.6,2.7,1009.9,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,13.3,48,2.5,12.2,9.15,1.2200,0.08,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,18:15,25/05/2011,18:15,7.3,7.6,7.3,52,-1.9,2.7,SE,2.41,4.9,SE,5.5,6.7,4.9,2.0,1010.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,13.2,48,2.4,12.1,9.15,1.2206,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,18:30,25/05/2011,18:30,7.3,7.4,7.3,52,-1.9,2.2,SE,2.01,4.5,SE,5.8,6.7,5.2,2.3,1010.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,13.1,48,2.3,12.0,9.15,1.2211,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,18:45,25/05/2011,18:45,6.9,7.3,6.9,54,-1.8,1.8,SSE,1.61,3.6,SSE,5.8,6.3,5.2,2.3,1010.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.119,0.000,13.1,48,2.3,11.9,9.15,1.2215,0.00,---,---,---,352,1,100.0,15,
2011,5,25,25/05/2011,19:00,25/05/2011,19:00,6.7,6.9,6.7,54,-1.9,2.2,SSE,2.01,3.6,SE,5.2,6.2,4.6,1.7,1010.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.121,0.000,12.9,48,2.2,11.9,9.15,1.2221,0.05,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,19:15,25/05/2011,19:15,6.5,6.7,6.5,54,-2.2,2.2,SSE,2.01,3.6,SE,4.9,5.9,4.3,1.4,1010.3,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.123,0.000,12.9,48,2.1,11.8,9.15,1.2224,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,19:30,25/05/2011,19:30,6.6,6.8,6.5,53,-2.3,1.3,SSE,1.21,3.1,SSE,6.0,6.1,5.4,2.6,1010.2,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.122,0.000,12.8,48,2.0,11.7,9.15,1.2228,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,19:45,25/05/2011,19:45,7.1,7.2,6.6,52,-2.1,2.2,SE,2.01,4.5,SE,5.6,6.4,4.9,2.1,1010.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.117,0.000,12.7,48,2.0,11.7,9.15,1.2230,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,20:00,25/05/2011,20:00,6.5,7.1,6.5,53,-2.4,1.3,SSE,1.21,2.7,SSE,5.9,5.9,5.3,2.4,1010.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.123,0.000,12.6,48,1.9,11.6,9.15,1.2234,0.05,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,20:15,25/05/2011,20:15,6.7,6.7,6.5,59,-0.8,1.3,SE,1.21,3.1,SE,6.1,6.2,5.6,2.8,1010.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.122,0.000,12.6,48,1.8,11.5,9.15,1.2236,0.00,---,---,---,349,1,100.0,15,
2011,5,25,25/05/2011,20:30,25/05/2011,20:30,6.7,6.8,6.6,54,-1.9,1.8,SE,1.61,3.1,SE,5.6,6.2,5.0,2.1,1010.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.121,0.000,12.6,48,1.8,11.5,9.15,1.2236,0.00,---,---,---,327,1,95.6,15,
2011,5,25,25/05/2011,20:45,25/05/2011,20:45,7.1,7.1,6.7,52,-2.1,2.2,SE,2.01,4.0,SSE,5.6,6.4,4.9,2.1,1010.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.117,0.000,12.4,48,1.7,11.4,9.15,1.2242,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,21:00,25/05/2011,21:00,7.2,7.2,7.1,52,-2.0,2.2,SE,2.01,4.0,SE,5.7,6.6,5.1,2.2,1010.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.116,0.000,12.4,49,2.0,11.4,9.35,1.2242,0.05,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,21:15,25/05/2011,21:15,7.2,7.2,7.1,52,-2.0,1.8,SE,1.61,3.6,SSE,6.2,6.6,5.6,2.7,1009.9,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.116,0.000,12.4,49,2.0,11.4,9.35,1.2241,0.00,---,---,---,352,1,100.0,15,
2011,5,25,25/05/2011,21:30,25/05/2011,21:30,7.3,7.3,7.2,51,-2.2,1.8,SE,1.61,4.0,SE,6.3,6.7,5.7,2.8,1009.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,12.3,49,1.9,11.3,9.35,1.2246,0.00,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,21:45,25/05/2011,21:45,7.5,7.5,7.3,50,-2.3,1.8,SE,1.61,4.0,SSE,6.5,6.9,5.9,3.0,1009.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.113,0.000,12.3,49,1.9,11.3,9.35,1.2243,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,22:00,25/05/2011,22:00,7.7,7.7,7.5,49,-2.3,2.7,SE,2.41,4.5,SE,6.0,7.1,5.4,2.5,1009.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.111,0.000,12.2,49,1.8,11.2,9.35,1.2245,0.05,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,22:15,25/05/2011,22:15,7.7,7.8,7.7,48,-2.7,2.2,SSE,2.01,4.9,SE,6.3,7.0,5.6,2.7,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.111,0.000,12.2,49,1.8,11.2,9.35,1.2243,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,22:30,25/05/2011,22:30,7.6,7.7,7.6,49,-2.5,2.7,SSE,2.41,5.4,SSE,5.8,6.9,5.2,2.3,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.112,0.000,12.1,49,1.7,11.2,9.35,1.2248,0.00,---,---,---,331,1,96.8,15,
2011,5,25,25/05/2011,22:45,25/05/2011,22:45,7.3,7.6,7.3,52,-1.9,2.7,SE,2.41,7.2,SE,5.4,6.7,4.8,1.9,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.115,0.000,12.1,49,1.7,11.1,9.35,1.2251,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,23:00,25/05/2011,23:00,6.8,7.2,6.8,54,-1.8,3.1,SE,2.82,5.4,SE,4.7,6.3,4.1,1.3,1009.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.120,0.000,12.1,49,1.7,11.1,9.35,1.2249,0.08,---,---,---,350,1,100.0,15,
2011,5,25,25/05/2011,23:15,25/05/2011,23:15,6.4,6.8,6.4,56,-1.7,3.1,SE,2.82,6.3,SE,4.2,5.9,3.6,0.8,1009.0,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.124,0.000,11.9,49,1.6,11.0,9.35,1.2252,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,23:30,25/05/2011,23:30,6.2,6.4,6.2,58,-1.4,3.1,SE,2.82,5.8,SE,3.9,5.7,3.4,0.7,1008.9,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.126,0.000,11.9,49,1.5,10.9,9.35,1.2254,0.00,---,---,---,351,1,100.0,15,
2011,5,25,25/05/2011,23:45,25/05/2011,23:45,6.1,6.2,6.1,60,-1.1,3.6,ESE,3.22,6.7,SE,3.4,5.6,2.9,0.3,1008.8,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.128,0.000,11.8,49,1.4,10.8,9.35,1.2258,0.00,---,---,---,350,1,100.0,15,
2011,5,26,26/05/2011,00:00,26/05/2011,00:00,5.9,6.1,5.9,60,-1.2,3.6,ESE,3.22,7.2,ESE,3.2,5.5,2.8,0.2,1009.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.129,0.000,11.7,49,1.3,10.8,9.35,1.2264,0.05,---,---,---,351,1,100.0,15,
2011,5,26,26/05/2011,00:15,26/05/2011,00:15,5.9,6.0,5.9,61,-1.1,3.6,ESE,3.22,5.8,SE,3.2,5.4,2.7,0.1,1009.1,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.130,0.000,11.6,49,1.2,10.7,9.35,1.2270,0.00,---,---,---,350,1,100.0,15,
2011,5,26,26/05/2011,00:30,26/05/2011,00:30,5.4,5.9,5.4,65,-0.7,2.7,SE,2.41,5.4,SE,3.2,5.0,2.8,0.0,1009.4,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.135,0.000,11.6,49,1.2,10.7,9.35,1.2273,0.00,---,---,---,351,1,100.0,15,
2011,5,26,26/05/2011,00:45,26/05/2011,00:45,4.7,5.4,4.7,70,-0.3,2.2,SE,2.01,4.0,SE,2.7,4.3,2.4,-0.4,1009.5,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.142,0.000,11.6,49,1.2,10.7,9.35,1.2277,0.00,---,---,---,352,1,100.0,15,
2011,5,26,26/05/2011,01:00,26/05/2011,01:00,4.4,4.7,4.3,72,-0.2,2.2,SSE,2.01,4.5,SE,2.5,4.1,2.2,-0.6,1009.6,0.00,0.0,0,0.00,0,0.0,0.00,0.0,0.145,0.000,11.5,49,1.1,10.6,9.35,1.2281,0.05,---,---,---,351,1,100.0,15,
